nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0012|CHQ.TIROIR2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0013|CR.TIROI2(1)|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0014|CR.TIROI2(2)|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0015|CR.TIROI2(3)|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0016|CR.TIROI2(4)|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0017|RETOUR CLE|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0018|CLIENTS|47|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0019|PANIER MOYEN|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0020|COMMISSION 1|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0021|COMMISSION 2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0022|CHANGE ESP 1|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0023|CHANGE CHEQ1|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0024|CHANGE ESP 2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0025|CHANGE CHEQ2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0026|TOTAL REMISE|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0027||0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0028|RETOUR+ANNUL|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0029|TL ARRONDI|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0030|TL ARRONDI|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0031|NUL TICKET|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0032||0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0033|HORS TAXE 1|0|28064.87
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0034|TVA 1|0|5613.03
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0035|HORS TAXE 2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0036|TVA 2|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0037|HORS TAXE 3|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0038|TVA 3|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0039|HORS TAXE 4|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0040|TVA 4|0|0.00
Z101_01_062024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0078|2024-07-01|11:33|0041|NON TAXABLE|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0001|CA BRUT|29|13449.90
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0002|CA NET|25|13449.90
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0003|ESP.TIROIR|0|12235.90
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0004|CB.TIROIR|0|1214.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0005|CHQ.TIROIR|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0006|CR.TIROIR(1)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0007|CR.TIROIR(2)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0008|CR.TIROIR(3)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0009|CR.TIROIR(4)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0010|ESP.TIROIR2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0011|CB.TIROIR2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0012|CHQ.TIROIR2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0013|CR.TIROI2(1)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0014|CR.TIROI2(2)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0015|CR.TIROI2(3)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0016|CR.TIROI2(4)|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0017|RETOUR CLE|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0018|CLIENTS|25|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0019|PANIER MOYEN|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0020|COMMISSION 1|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0021|COMMISSION 2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0022|CHANGE ESP 1|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0023|CHANGE CHEQ1|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0024|CHANGE ESP 2|0|0.00
