nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_012023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0019|2023-02-01|10:06|0046||0|0.00
Z002_01_012023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0019|2023-02-01|10:06|0047||0|0.00
Z002_01_012023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0019|2023-02-01|10:06|0048||0|0.00
Z002_01_012023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0019|2023-02-01|10:06|0049||0|0.00
Z002_01_012023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0019|2023-02-01|10:06|0050||0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0001|ESPECES|14|8570.80
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0002|SOUS-TOTAL|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0003|CARTES|13|11477.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0004|CHEQUES|1|329.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0005|AIDE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0006|TAX PGM|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0007|SORTIECAISSE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0008|REC&ACCOMPTE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0009|SIGN-OFF|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0010|NUM CAISSIER|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0011|SHIFT/No|0|0.00
