nomfichier;E_NUM_INTERNE;E_NUM_TICKET;E_DATE_TICKET;E_HEURE_TICKET;E_HT1;E_HT2;E_HT3;E_HT4;E_TVA1;E_TVA2;E_TVA3;E_TVA4;E_HT_NON_TAXABLE;E_TTC;E_MDP_CB;E_MDP_ESPECES;E_MDP_CHEQUES
EJ010823.TXT;004982;003986;20230717;15:20;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004983;003987;20230718;16:07;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004984;003988;20230718;16:07;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004985;003989;20230719;10:33;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010823.TXT;004986;003990;20230719;11:23;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004987;003991;20230719;11:23;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004988;003992;20230719;13:53;548.33;;;;109.67;;;;;658.00;658.00;;
EJ010823.TXT;004989;003993;20230721;15:09;825.00;;;;165.00;;;;;990.00;;990.00;
EJ010823.TXT;004990;003994;20230721;15:15;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010823.TXT;004991;003995;20230724;09:30;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010823.TXT;004992;003996;20230724;17:10;2261.67;;;;452.33;;;;;2714.00;2714.00;;
EJ010823.TXT;004993;003997;20230725;11:14;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010823.TXT;004994;003998;20230725;15:16;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010823.TXT;004995;003999;20230727;14:18;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010823.TXT;004996;004000;20230727;14:20;797.50;;;;159.50;;;;;957.00;;957.00;
EJ010823.TXT;004997;004001;20230727;14:21;797.50;;;;159.50;;;;;957.00;;957.00;
EJ010823.TXT;004998;004002;20230727;15:42;1096.67;;;;219.33;;;;;1316.00;1316.00;;
EJ010823.TXT;004999;004003;20230729;11:01;649.17;;;;129.83;;;;;779.00;;779.00;
EJ010823.TXT;005000;004004;20230729;11:04;797.50;;;;159.50;;;;;957.00;;957.00;
EJ010823.TXT;005001;004005;20230729;11:05;797.50;;;;159.50;;;;;957.00;;957.00;
EJ010823.TXT;005002;004006;20230729;11:23;1096.67;;;;219.33;;;;;1316.00;1316.00;;
EJ010823.TXT;005003;004007;20230729;11:24;1096.67;;;;219.33;;;;;1316.00;1316.00;;
EJ010823.TXT;005004;004008;20230729;16:15;274.17;;;;54.83;;;;;329.00;329.00;;
EJ010823.TXT;005005;004009;20230729;17:17;274.17;;;;54.83;;;;;329.00;;329.00;
EJ010823.TXT;005006;004010;20230731;15:27;381.67;;;;76.33;;;;;458.00;;458.00;
EJ010823.TXT;005007;004011;20230731;15:28;381.67;;;;76.33;;;;;458.00;;458.00;
EJ010923.TXT;005015;004012;20230802;13:41;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010923.TXT;005016;004013;20230804;16:38;740.00;;;;148.00;;;;;888.00;;888.00;
EJ010923.TXT;005017;004014;20230804;16:38;816.67;;;;163.33;;;;;980.00;;980.00;
EJ010923.TXT;005018;004015;20230804;16:38;574.17;;;;114.83;;;;;689.00;;689.00;
EJ010923.TXT;005019;004016;20230805;15:09;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010923.TXT;005020;004017;20230805;16:10;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010923.TXT;005021;004018;20230808;13:43;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010923.TXT;005022;004019;20230809;10:47;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010923.TXT;005023;004020;20230810;12:05;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005024;004021;20230810;12:05;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005025;004022;20230812;16:34;548.33;;;;109.67;;;;;658.00;658.00;;
EJ010923.TXT;005026;004023;20230814;15:37;274.17;;;;54.83;;;;;329.00;;329.00;
EJ010923.TXT;005027;004024;20230816;11:32;148.33;;;;29.67;;;;;178.00;178.00;;
EJ010923.TXT;005028;004025;20230816;17:21;156.67;;;;31.33;;;;;188.00;;188.00;
EJ010923.TXT;005029;004026;20230818;14:19;274.17;;;;54.83;;;;;329.00;329.00;;
EJ010923.TXT;005030;004027;20230821;10:03;1645.00;;;;329.00;;;;;1974.00;1974.00;;
EJ010923.TXT;005031;004028;20230822;16:54;733.33;;;;146.67;;;;;880.00;;880.00;
EJ010923.TXT;005032;004029;20230822;16:55;832.50;;;;166.50;;;;;999.00;;999.00;
EJ010923.TXT;005033;004030;20230823;10:16;648.33;;;;129.67;;;;;778.00;;778.00;
EJ010923.TXT;005034;004031;20230823;16:41;274.17;;;;54.83;;;;;329.00;;329.00;
EJ010923.TXT;005035;004032;20230825;14:40;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010923.TXT;005036;004033;20230825;16:32;548.33;;;;109.67;;;;;658.00;658.00;;
EJ010923.TXT;005037;004034;20230828;11:45;398.33;;;;79.67;;;;;478.00;478.00;;
EJ010923.TXT;005038;004035;20230829;14:18;208.33;;;;41.67;;;;;250.00;;250.00;
EJ010923.TXT;005039;004036;20230829;14:45;581.67;;;;116.33;;;;;698.00;;698.00;
EJ010923.TXT;005040;004037;20230829;14:46;581.67;;;;116.33;;;;;698.00;;698.00;
EJ010923.TXT;005041;004038;20230829;14:47;581.67;;;;116.33;;;;;698.00;;698.00;
EJ010923.TXT;005042;004039;20230829;15:32;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010923.TXT;005043;004040;20230829;15:58;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005044;004041;20230829;15:58;274.17;;;;54.83;;;;;329.00;;329.00;
EJ010923.TXT;005045;004042;20230829;16:11;648.33;;;;129.67;;;;;778.00;;778.00;
EJ010923.TXT;005046;004043;20230829;16:11;648.33;;;;129.67;;;;;778.00;;778.00;
EJ010923.TXT;005047;004044;20230830;15:04;548.33;;;;109.67;;;;;658.00;;658.00;
EJ010923.TXT;005048;004045;20230831;15:52;866.67;;;;173.33;;;;;1040.00;1040.00;;
EJ010923.TXT;005049;004046;20230831;16:18;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005050;004047;20230831;16:19;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005051;004048;20230831;17:12;822.50;;;;164.50;;;;;987.00;;987.00;
EJ010923.TXT;005052;004049;20230831;17:13;274.17;;;;54.83;;;;;329.00;;329.00;
EJ010923.TXT;005053;004050;20230901;17:41;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005061;004051;20230901;19:18;0.83;;;;0.17;;;;;1.00;;1.00;
EJ011023.TXT;005062;004052;20230902;14:54;274.17;;;;54.83;;;;;329.00;329.00;;
EJ011023.TXT;005063;004053;20230902;15:37;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005064;004054;20230902;17:12;548.33;;;;109.67;;;;;658.00;658.00;;
EJ011023.TXT;005065;004055;20230904;14:00;124.17;;;;24.83;;;;;149.00;;149.00;
EJ011023.TXT;005066;004056;20230905;17:27;646.67;;;;129.33;;;;;776.00;776.00;;
EJ011023.TXT;005067;004057;20230906;14:21;1595.00;;;;319.00;;;;;1914.00;1914.00;;
EJ011023.TXT;005068;004058;20230906;14:23;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005069;004059;20230906;14:23;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005070;004060;20230907;10:21;531.67;;;;106.33;;;;;638.00;;638.00;
EJ011023.TXT;005071;004061;20230908;09:54;414.17;;;;82.83;;;;;497.00;497.00;;
EJ011023.TXT;005072;004062;20230909;13:44;199.17;;;;39.83;;;;;239.00;239.00;;
EJ011023.TXT;005073;004063;20230911;16:23;1595.00;;;;319.00;;;;;1914.00;1914.00;;
EJ011023.TXT;005074;004064;20230911;16:24;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005075;004065;20230911;16:25;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005076;004066;20230912;15:03;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005077;004067;20230912;15:25;190.83;;;;38.17;;;;;229.00;229.00;;
EJ011023.TXT;005078;004068;20230913;13:42;313.33;;;;62.67;;;;;376.00;;376.00;
EJ011023.TXT;005079;004069;20230913;16:36;156.67;;;;31.33;;;;;188.00;;188.00;
EJ011023.TXT;005080;004070;20230914;10:07;208.33;;;;41.67;;;;;250.00;;250.00;
EJ011023.TXT;005081;004071;20230914;10:34;232.42;;;;46.48;;;;;278.90;;278.90;
EJ011023.TXT;005082;004072;20230914;10:41;199.17;;;;39.83;;;;;239.00;;239.00;
EJ011023.TXT;005083;004073;20230915;09:30;797.50;;;;159.50;;;;;957.00;;957.00;
EJ011023.TXT;005084;004074;20230915;09:54;787.50;;;;157.50;;;;;945.00;;945.00;
EJ011023.TXT;005085;004075;20230915;09:55;787.50;;;;157.50;;;;;945.00;;945.00;
EJ011023.TXT;005086;004076;20230915;10:05;495.00;;;;99.00;;;;;594.00;;594.00;
EJ011023.TXT;005087;004077;20230916;16:14;531.67;;;;106.33;;;;;638.00;638.00;;
EJ011023.TXT;005088;004078;20230918;11:07;66.33;;;;13.27;;;;;79.60;;79.60;
EJ011023.TXT;005089;004079;20230918;14:18;548.33;;;;109.67;;;;;658.00;658.00;;
EJ011023.TXT;005090;004080;20230918;15:58;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005091;004081;20230919;10:54;473.75;;;;94.75;;;;;568.50;;568.50;
EJ011023.TXT;005092;004082;20230919;10:54;473.75;;;;94.75;;;;;568.50;;568.50;
EJ011023.TXT;005093;004083;20230919;14:00;266.67;;;;53.33;;;;;320.00;320.00;;
EJ011023.TXT;005094;004084;20230919;16:46;231.67;;;;46.33;;;;;278.00;278.00;;
EJ011023.TXT;005095;004085;20230922;14:36;324.17;;;;64.83;;;;;389.00;389.00;;
EJ011023.TXT;005096;004086;20230923;15:35;548.33;;;;109.67;;;;;658.00;;658.00;
EJ011023.TXT;005097;004087;20230925;10:14;208.33;;;;41.67;;;;;250.00;;250.00;
EJ011023.TXT;005098;004088;20230925;11:41;208.33;;;;41.67;;;;;250.00;;250.00;
EJ011023.TXT;005099;004089;20230925;14:03;274.17;;;;54.83;;;;;329.00;329.00;;
EJ011023.TXT;005100;004090;20230925;16:20;548.33;;;;109.67;;;;;658.00;658.00;;
EJ011023.TXT;005101;004091;20230926;11:11;274.17;;;;54.83;;;;;329.00;329.00;;
EJ011023.TXT;005102;004092;20230927;10:34;548.33;;;;109.67;;;;;658.00;658.00;;
EJ011023.TXT;005103;004093;20230927;13:40;574.17;;;;114.83;;;;;689.00;689.00;;
EJ011023.TXT;005104;004094;20230928;11:04;574.17;;;;114.83;;;;;689.00;689.00;;
EJ011023.TXT;005105;004095;20230928;15:05;648.33;;;;129.67;;;;;778.00;;778.00;
EJ011023.TXT;005106;004096;20230928;16:22;199.17;;;;39.83;;;;;239.00;;239.00;
EJ011023.TXT;005107;004097;20230929;11:45;548.33;;;;109.67;;;;;658.00;;658.00;
EJ011023.TXT;005108;004098;20230929;13:53;74.17;;;;14.83;;;;;89.00;;89.00;
EJ011023.TXT;005109;004099;20230929;13:56;208.33;;;;41.67;;;;;250.00;;250.00;
EJ011023.TXT;005110;004100;20230929;14:00;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005111;004101;20230929;14:00;531.67;;;;106.33;;;;;638.00;;638.00;
EJ011023.TXT;005112;004102;20230930;14:48;548.33;;;;109.67;;;;;658.00;;658.00;
