nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0044;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0045;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0046;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0047;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0048;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0049;;0.00;0.00
Z002_01_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE002;Z;0019;2023-12-01;14:19;0050;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0001;ESPECES;4.00;1186.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0002;SOUS-TOTAL;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0003;CARTES;2.00;5204.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0004;CHEQUES;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0005;AIDE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0006;TAX PGM;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0007;SORTIECAISSE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0008;REC&ACCOMPTE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0009;SIGN-OFF;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0010;NUM CAISSIER;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0011;SHIFT/No;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0012;DWN;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0013;REMISE %-;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0014;REMISE -;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0015;PLU;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0016;PRIX;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0017;TICKETON/OFF;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0018;CORRECTION;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0019;RETOUR;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0020;OUVERTURE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0021;RAPPELTICKET;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0022;00;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0023;.;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0024;IMPRIME TVA;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0025;TIROIR;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0026;COUPON;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0027;UP;0.00;0.00
