nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0001;CA BRUT;2544.00;716526.50
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0002;CA NET;1084.00;716526.50
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0003;ESP.TIROIR;0.00;466079.50
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0004;CB.TIROIR;0.00;243418.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0005;CHQ.TIROIR;0.00;7029.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0006;CR.TIROIR(1);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0007;CR.TIROIR(2);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0008;CR.TIROIR(3);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0009;CR.TIROIR(4);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0010;ESP.TIROIR2;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0011;CB.TIROIR2;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0012;CHQ.TIROIR2;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0013;CR.TIROI2(1);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0014;CR.TIROI2(2);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0015;CR.TIROI2(3);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0016;CR.TIROI2(4);0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0017;RETOUR CLE;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0018;CLIENTS;1084.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0019;PANIER MOYEN;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0020;COMMISSION 1;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0021;COMMISSION 2;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0022;CHANGE ESP 1;0.00;0.00
Z001_01_112023_MASSENA.CSV;;MC#01;FONC FIXES;FILE001;Z;0019;2023-12-01;14:19;0023;CHANGE CHEQ1;0.00;0.00
