nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0022;00;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0023;.;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0024;IMPRIME TVA;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0025;TIROIR;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0026;COUPON;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0027;UP;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0028;CHANGE;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0029;X;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0030;REFERENCE;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0031;REF./TIROIR;1.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0032;ANNULATION;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0033;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0034;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0035;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0036;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0037;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0038;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0039;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0040;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0041;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0042;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0043;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0044;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0045;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0046;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0047;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0048;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0049;;0.00;0.00
Z102_01_052024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0077;2024-06-01;16:16;0050;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0001;ESPECES;31.00;18295.90
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0002;SOUS-TOTAL;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0003;CARTES;16.00;15382.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0004;CHEQUES;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0005;AIDE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0006;TAX PGM;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0007;SORTIECAISSE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0008;REC&ACCOMPTE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0009;SIGN-OFF;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0010;NUM CAISSIER;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0011;SHIFT/No;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0012;DWN;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0013;REMISE %-;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0014;REMISE -;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0015;PLU;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0016;PRIX;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0017;TICKETON/OFF;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0018;CORRECTION;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0019;RETOUR;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0020;OUVERTURE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0021;RAPPELTICKET;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0022;00;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0023;.;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0024;IMPRIME TVA;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0025;TIROIR;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0026;COUPON;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0027;UP;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0028;CHANGE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0029;X;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0030;REFERENCE;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0031;REF./TIROIR;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0032;ANNULATION;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0033;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0034;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0035;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0036;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0037;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0038;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0039;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0040;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0041;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0042;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0043;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0044;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0045;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0046;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0047;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0048;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0049;;0.00;0.00
Z102_01_062024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0078;2024-07-01;11:33;0050;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0001;ESPECES;22.00;12235.90
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0002;SOUS-TOTAL;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0003;CARTES;3.00;1214.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0004;CHEQUES;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0005;AIDE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0006;TAX PGM;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0007;SORTIECAISSE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0008;REC&ACCOMPTE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0009;SIGN-OFF;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0010;NUM CAISSIER;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0011;SHIFT/No;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0012;DWN;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0013;REMISE %-;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0014;REMISE -;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0015;PLU;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0016;PRIX;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0017;TICKETON/OFF;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0018;CORRECTION;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0019;RETOUR;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0020;OUVERTURE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0021;RAPPELTICKET;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0022;00;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0023;.;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0024;IMPRIME TVA;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0025;TIROIR;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0026;COUPON;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0027;UP;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0028;CHANGE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0029;X;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0030;REFERENCE;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0031;REF./TIROIR;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0032;ANNULATION;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0033;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0034;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0035;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0036;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0037;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0038;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0039;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0040;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0041;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0042;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0043;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0044;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0045;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0046;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0047;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0048;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0049;;0.00;0.00
Z102_01_092024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0081;2024-10-01;15:46;0050;;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0001;ESPECES;15.00;9224.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0002;SOUS-TOTAL;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0003;CARTES;6.00;2324.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0004;CHEQUES;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0005;AIDE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0006;TAX PGM;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0007;SORTIECAISSE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0008;REC&ACCOMPTE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0009;SIGN-OFF;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0010;NUM CAISSIER;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0011;SHIFT/No;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0012;DWN;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0013;REMISE %-;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0014;REMISE -;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0015;PLU;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0016;PRIX;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0017;TICKETON/OFF;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0018;CORRECTION;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0019;RETOUR;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0020;OUVERTURE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0021;RAPPELTICKET;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0022;00;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0023;.;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0024;IMPRIME TVA;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0025;TIROIR;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0026;COUPON;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0027;UP;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0028;CHANGE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0029;X;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0030;REFERENCE;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0031;REF./TIROIR;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0032;ANNULATION;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0033;;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0034;;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0035;;0.00;0.00
Z102_02_012024_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0073;2024-02-02;10:45;0036;;0.00;0.00
